GO	description	category	ERR4702550	ERR4702560	ERR4702551	ERR4702561	ERR4702552	ERR4702562	ERR4702553	ERR4702563	ERR4702554	ERR4702564	ERR4702555	ERR4702556	ERR4702557	ERR4702558	ERR4702559	ERZ1758440	ERZ1758441	ERZ1758442	ERZ1758444	ERZ1758445	ERZ1758437	ERZ1758447	ERZ1758438	ERZ1758448	ERZ1758439	ERZ1758449
GO:0006438	valyl-tRNA aminoacylation	biological process	180	348	146	5	2	2	1	194	223	401	233	4	148	252	324	135	28	29	159	165	3	176	107	156	40	149
GO:0006446	regulation of translational initiation	biological process	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006450	regulation of translational fidelity	biological process	183	201	153	2	1	0	1	90	265	180	242	2	90	132	192	53	10	10	88	118	0	103	41	103	15	75
GO:0006452	translational frameshifting	biological process	2	2	3	0	0	2	0	0	2	0	1	1	1	2	2	1	0	0	0	0	0	1	0	3	0	1
GO:0006457	protein folding	biological process	1438	2314	1329	42	79	18	125	1418	1700	2887	1784	94	870	1455	2360	522	111	126	671	689	28	756	457	634	170	593
GO:0006464	cellular protein modification process	biological process	118	266	122	1	0	0	2	126	162	297	173	0	117	206	243	146	32	33	92	104	10	92	111	115	51	123
GO:0006465	signal peptide processing	biological process	20	0	8	0	0	0	0	1	14	7	27	0	2	1	1	7	1	3	21	18	1	14	4	17	6	17
GO:0006468	protein phosphorylation	biological process	1463	1369	1163	7	23	7	39	1101	1091	1592	1550	40	1606	2078	1387	442	385	166	432	272	3	349	412	187	364	457
GO:0006470	protein dephosphorylation	biological process	18	79	17	2	0	0	2	6	25	28	19	0	22	21	68	28	5	2	24	15	1	14	26	16	6	25
GO:0006471	protein ADP-ribosylation	biological process	4	4	6	0	0	0	0	8	0	5	8	0	6	8	4	4	8	1	0	2	0	0	0	2	0	5
GO:0006474	N-terminal protein amino acid acetylation	biological process	0	5	0	0	0	0	0	0	3	1	1	0	0	1	7	21	5	7	19	22	1	19	21	14	13	17
GO:0006479	protein methylation	biological process	0	3	0	0	0	0	0	1	4	1	2	0	0	0	2	66	13	14	52	61	4	54	55	52	24	65
GO:0006480	N-terminal protein amino acid methylation	biological process	1	1	1	0	0	0	0	0	0	1	0	0	1	2	0	0	1	0	0	0	0	0	0	0	1	0
GO:0006481	C-terminal protein methylation	biological process	47	50	30	0	0	0	0	16	49	49	47	0	37	74	35	22	8	6	24	22	0	27	18	19	6	27
GO:0006486	protein glycosylation	biological process	39	20	40	0	1	0	1	20	47	39	54	0	60	80	10	7	19	2	19	25	0	17	5	18	10	16
GO:0006487	protein N-linked glycosylation	biological process	16	10	19	0	0	0	0	0	21	4	8	0	5	4	7	6	0	0	9	3	0	12	2	8	0	1
GO:0006488	dolichol-linked oligosaccharide biosynthetic process	biological process	7	5	2	0	1	0	0	2	8	5	12	0	3	7	10	4	1	1	3	4	0	1	4	1	2	5
GO:0006493	protein O-linked glycosylation	biological process	65	51	79	1	0	0	1	10	107	37	93	0	17	27	44	13	3	3	28	28	1	30	10	34	3	21
GO:0006506	GPI anchor biosynthetic process	biological process	8	7	6	0	1	0	0	1	8	9	16	0	12	8	8	4	3	0	5	4	0	9	0	3	1	6
GO:0006508	proteolysis	biological process	7974	13570	7140	140	223	87	268	6125	9359	11812	9869	213	5745	9095	12824	2908	725	700	3202	3310	109	3353	2299	3028	1038	2845
GO:0006511	ubiquitin-dependent protein catabolic process	biological process	22	18	16	0	5	2	3	9	26	21	26	7	26	23	22	18	12	1	2	4	0	2	11	6	3	6
GO:0006516	glycoprotein catabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0
GO:0006518	peptide metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	5	0	2	2	0	2	0	3
GO:0006520	cellular amino acid metabolic process	biological process	1504	2100	1358	28	24	11	18	1098	1871	2290	1832	37	1070	1777	2048	340	92	75	409	440	29	425	263	423	147	408
GO:0006522	alanine metabolic process	biological process	142	287	139	1	2	0	1	108	202	257	189	0	70	129	259	58	14	10	59	77	5	63	49	71	15	72
GO:0006523	alanine biosynthetic process	biological process	79	163	80	2	3	0	2	16	114	39	110	1	71	92	154	29	2	1	22	39	3	23	27	32	5	25
GO:0006525	arginine metabolic process	biological process	20	62	28	3	0	0	2	39	28	85	34	2	95	170	50	44	13	10	23	22	6	24	29	16	20	41
GO:0006526	arginine biosynthetic process	biological process	618	1353	556	4	5	5	8	825	754	1562	721	5	582	938	1229	176	37	37	147	163	5	150	159	169	63	177
GO:0006527	arginine catabolic process	biological process	130	209	122	5	1	1	0	56	160	130	167	3	62	144	145	52	11	15	57	64	10	47	26	59	18	50
GO:0006528	asparagine metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
GO:0006529	asparagine biosynthetic process	biological process	804	1103	723	7	9	8	15	391	947	814	887	8	469	756	928	136	31	25	254	215	9	241	106	222	36	136
GO:0006531	aspartate metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
GO:0006534	cysteine metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	5	5	7	5	0	10	13	5	7	15
GO:0006535	cysteine biosynthetic process from serine	biological process	28	60	18	0	1	2	1	14	29	45	26	1	52	70	39	73	17	12	44	42	3	48	61	37	29	68
GO:0006537	glutamate biosynthetic process	biological process	318	703	282	7	4	9	6	664	352	1291	387	11	425	609	606	92	28	30	77	81	6	76	75	69	34	89
GO:0006541	glutamine metabolic process	biological process	39	40	27	0	0	2	0	7	18	23	28	0	9	45	41	38	8	10	21	16	2	18	33	15	16	41
GO:0006542	glutamine biosynthetic process	biological process	129	218	112	3	6	4	9	159	166	329	172	5	102	190	232	66	20	17	57	61	3	54	48	61	20	63
GO:0006544	glycine metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	2	1	3	6	4	3	5
GO:0006546	glycine catabolic process	biological process	247	694	203	5	1	1	6	287	259	667	321	0	189	383	634	76	19	23	73	87	4	78	62	71	34	93
GO:0006547	histidine metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	2	0	1	0
GO:0006548	histidine catabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	3	2	0	0	2	2	4	3
GO:0006555	methionine metabolic process	biological process	210	446	194	4	2	2	5	293	213	561	235	4	201	329	514	60	13	13	56	59	5	55	51	51	18	53
GO:0006556	S-adenosylmethionine biosynthetic process	biological process	552	786	523	9	11	8	12	499	633	944	678	13	303	533	735	74	14	17	113	101	2	113	61	113	26	94
GO:0006559	L-phenylalanine catabolic process	biological process	50	68	47	1	2	2	4	17	59	42	51	0	95	202	77	29	8	10	27	21	1	27	29	23	21	35
GO:0006561	proline biosynthetic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	23	24	42	59	4	52	76	54	42	64
GO:0006564	L-serine biosynthetic process	biological process	15	61	14	0	0	0	0	33	16	79	12	0	24	40	60	46	11	13	18	14	1	17	32	19	18	36
GO:0006566	threonine metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	2	2	0	2	4	1	3
GO:0006567	threonine catabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	8	6	4	3	8	13	7	9	16
GO:0006568	tryptophan metabolic process	biological process	294	681	298	4	2	1	5	358	405	747	349	3	243	405	602	149	26	29	94	95	4	101	111	109	44	125
GO:0006569	tryptophan catabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	4	4	0	6	3	2	4	4
GO:0006570	tyrosine metabolic process	biological process	50	68	47	1	2	2	4	17	59	42	51	0	95	202	77	23	6	5	27	18	1	24	24	21	17	24
GO:0006571	tyrosine biosynthetic process	biological process	157	343	145	3	3	0	1	225	176	457	209	0	166	234	363	52	6	10	45	42	2	40	41	54	13	44
GO:0006576	cellular biogenic amine metabolic process	biological process	3	2	1	0	0	0	0	1	4	3	6	0	10	14	1	0	0	0	1	0	2	0	0	0	0	0
GO:0006582	melanin metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006596	polyamine biosynthetic process	biological process	30	73	35	0	3	0	0	15	31	33	31	2	18	44	83	19	9	6	18	18	1	21	22	23	9	31
GO:0006597	spermine biosynthetic process	biological process	4	6	2	0	0	0	0	1	5	1	6	1	4	3	2	0	0	0	0	1	0	1	1	1	0	0
GO:0006605	protein targeting	biological process	518	859	474	8	7	4	10	293	594	608	650	5	293	455	826	199	38	45	302	319	4	320	163	306	49	253
GO:0006606	protein import into nucleus	biological process	0	2	0	0	0	0	1	0	0	0	0	1	1	0	2	2	2	0	0	0	0	0	1	0	0	0
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	biological process	613	1390	552	9	18	9	11	730	637	1386	719	13	520	810	1473	182	30	32	139	121	5	144	135	117	46	127
GO:0006621	protein retention in ER lumen	biological process	0	1	0	0	0	0	0	0	1	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0
GO:0006623	protein targeting to vacuole	biological process	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006629	lipid metabolic process	biological process	593	1327	556	16	7	5	22	644	749	1301	753	14	774	1263	1292	545	138	110	353	394	16	387	438	345	203	446
GO:0006631	fatty acid metabolic process	biological process	609	969	528	8	12	5	14	966	598	1809	646	9	680	1176	915	167	52	44	174	142	13	172	155	128	64	167
GO:0006633	fatty acid biosynthetic process	biological process	806	1736	735	19	20	6	29	1187	893	2166	1023	12	962	1566	1599	492	126	135	404	379	19	420	406	381	184	468
GO:0006635	fatty acid beta-oxidation	biological process	3	4	0	0	0	0	0	1	0	1	4	0	5	2	2	2	1	1	1	1	1	2	0	1	2	1
GO:0006637	acyl-CoA metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	2	0	1	1	2	0	5	4
GO:0006644	phospholipid metabolic process	biological process	9	3	2	0	0	1	0	1	1	5	4	0	2	3	5	2	0	0	5	3	1	3	2	2	2	2
GO:0006650	glycerophospholipid metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	4	0	1
GO:0006659	phosphatidylserine biosynthetic process	biological process	1	1	0	0	0	1	0	0	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006662	glycerol ether metabolic process	biological process	49	55	32	0	1	0	1	26	52	66	39	4	26	46	54	69	14	16	68	47	4	52	55	49	24	72
GO:0006665	sphingolipid metabolic process	biological process	0	0	0	0	1	0	0	2	1	2	1	0	1	5	2	0	3	0	0	0	0	1	1	1	1	2
GO:0006672	ceramide metabolic process	biological process	2	2	1	0	0	0	0	0	1	3	1	0	2	2	4	7	2	2	5	8	0	5	13	4	4	5
GO:0006683	galactosylceramide catabolic process	biological process	1	0	0	0	0	0	0	0	7	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GO:0006694	steroid biosynthetic process	biological process	124	113	91	0	2	1	0	53	106	85	127	0	82	114	121	7	5	7	13	10	0	21	5	11	5	18
GO:0006695	cholesterol biosynthetic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	1	0	2	0	0	2	0	0	0
GO:0006725	cellular aromatic compound metabolic process	biological process	263	755	235	6	11	1	10	172	225	364	245	6	87	166	647	253	27	60	153	136	11	161	206	84	31	181
GO:0006729	tetrahydrobiopterin biosynthetic process	biological process	129	172	113	1	0	0	1	101	123	226	121	3	78	137	196	54	14	13	72	75	1	70	46	60	18	54
GO:0006730	one-carbon metabolic process	biological process	46	14	29	0	0	0	0	37	33	52	34	0	94	58	19	1	9	6	8	14	0	7	2	5	6	18
GO:0006740	NADPH regeneration	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0
GO:0006741	NADP biosynthetic process	biological process	137	294	109	1	3	0	1	187	153	374	155	8	116	207	331	58	12	10	49	46	3	61	41	41	20	51
GO:0006744	ubiquinone biosynthetic process	biological process	64	320	61	1	3	0	3	142	48	260	48	3	111	164	361	155	30	26	53	54	7	58	130	43	59	98
GO:0006749	glutathione metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	1	0	4	0	5	4
GO:0006750	glutathione biosynthetic process	biological process	132	339	137	5	2	2	6	592	114	1124	149	4	231	433	336	66	18	16	55	43	3	46	59	31	23	59
GO:0006751	glutathione catabolic process	biological process	25	45	14	0	0	1	1	82	20	168	18	0	48	94	46	24	9	8	10	8	2	12	13	9	14	16
GO:0006754	ATP biosynthetic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GO:0006760	folic acid-containing compound metabolic process	biological process	50	144	38	4	1	0	0	83	50	164	61	1	41	76	170	43	10	6	35	31	4	29	43	24	12	35
GO:0006772	thiamine metabolic process	biological process	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	5	3	0	4	4	3	0	1
GO:0006777	Mo-molybdopterin cofactor biosynthetic process	biological process	241	654	278	10	5	1	13	575	281	1031	300	9	380	667	653	125	41	34	122	91	10	115	116	85	72	137
GO:0006779	porphyrin-containing compound biosynthetic process	biological process	353	1164	332	10	5	3	3	628	365	1262	456	8	517	794	1176	192	37	36	141	127	10	123	156	124	62	156
GO:0006783	heme biosynthetic process	biological process	161	547	146	5	3	3	3	298	166	568	202	5	245	371	492	72	15	11	49	43	2	54	58	40	17	55
GO:0006784	heme a biosynthetic process	biological process	97	288	98	2	3	0	2	290	92	504	124	2	203	387	267	63	10	13	40	31	1	36	46	28	16	46
GO:0006788	heme oxidation	biological process	4	1	1	0	1	0	0	27	3	42	1	0	6	16	1	10	3	1	4	2	0	2	4	2	4	10
GO:0006790	sulfur compound metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	10	7	16	14	2	14	23	10	15	27
GO:0006793	phosphorus metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	8	4	9	2	2	8	23	4	10	15
GO:0006796	phosphate-containing compound metabolic process	biological process	170	359	154	5	3	4	2	202	188	403	190	7	177	256	367	65	16	13	79	87	3	90	57	73	21	61
GO:0006797	polyphosphate metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	2	4	15	6	0	8	17	9	7	17
GO:0006799	polyphosphate biosynthetic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	9	9	15	10	1	11	26	13	15	20
GO:0006801	superoxide metabolic process	biological process	358	524	360	11	10	7	15	272	399	565	432	11	320	430	486	109	24	24	148	135	6	143	91	130	28	118
GO:0006807	nitrogen compound metabolic process	biological process	1711	2966	1478	45	35	23	55	2313	1894	4606	2032	52	1641	2818	2910	697	156	145	635	622	31	664	544	612	235	669
GO:0006808	regulation of nitrogen utilization	biological process	193	340	180	4	6	0	13	269	208	571	223	13	227	350	324	98	29	27	90	68	3	73	88	76	41	101
GO:0006809	nitric oxide biosynthetic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	3	0	0	0	0	0	0	0	0	0
GO:0006811	ion transport	biological process	39	72	39	0	2	0	0	34	36	50	65	3	105	151	56	33	24	2	26	21	1	20	27	16	13	14
GO:0006812	cation transport	biological process	877	1778	771	13	8	5	16	735	951	1472	1087	8	819	1258	1915	678	172	158	458	464	28	429	527	438	236	507
GO:0006813	potassium ion transport	biological process	526	993	404	9	3	9	6	350	582	755	637	2	261	517	1065	182	46	50	183	173	19	185	128	156	66	177
GO:0006814	sodium ion transport	biological process	179	389	162	4	4	6	7	93	174	250	181	0	315	403	300	76	43	19	49	59	18	48	63	46	42	68
GO:0006816	calcium ion transport	biological process	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	6	0	1	0	1	0	0	4	1	3	3
GO:0006817	phosphate ion transport	biological process	166	294	136	3	2	2	2	62	198	138	187	2	110	91	218	100	26	23	74	62	5	65	89	71	36	104
GO:0006820	anion transport	biological process	2	0	2	0	0	0	0	3	0	7	2	0	31	27	3	1	8	0	0	0	0	0	0	0	0	0
GO:0006821	chloride transport	biological process	40	66	48	6	1	4	0	18	44	40	51	2	14	14	57	21	5	2	14	13	7	8	20	13	5	25
GO:0006824	cobalt ion transport	biological process	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	15	4	6	13	12	5	11	18	12	7	28
GO:0006825	copper ion transport	biological process	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
GO:0006826	iron ion transport	biological process	106	238	75	4	3	0	0	43	82	109	99	3	75	137	246	55	15	17	42	37	5	35	41	43	22	56
GO:0006836	neurotransmitter transport	biological process	0	0	2	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006850	mitochondrial pyruvate transport	biological process	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0
GO:0006857	oligopeptide transport	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	3	0	3	2	2	0	4
GO:0006862	nucleotide transport	biological process	27	45	27	0	0	0	0	9	26	20	40	0	5	6	29	11	1	4	6	6	0	12	5	3	1	9
GO:0006864	pyrimidine nucleotide transport	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0006865	amino acid transport	biological process	129	237	111	10	4	3	1	90	120	162	127	6	183	290	236	153	34	15	94	87	17	112	126	69	68	85
GO:0006869	lipid transport	biological process	0	3	0	0	1	0	1	1	0	1	0	0	11	9	1	1	0	0	1	0	0	0	0	0	1	2
GO:0006874	cellular calcium ion homeostasis	biological process	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006878	cellular copper ion homeostasis	biological process	50	189	33	1	1	0	2	11	34	45	54	1	11	11	142	42	8	3	18	18	1	17	30	16	3	24
GO:0006879	cellular iron ion homeostasis	biological process	186	396	138	3	3	2	3	197	207	359	208	9	134	214	395	118	26	28	79	68	8	81	87	67	30	103
GO:0006885	regulation of pH	biological process	104	212	98	0	2	5	3	54	91	131	87	0	205	230	111	44	9	11	33	28	2	26	37	22	7	22
GO:0006886	intracellular protein transport	biological process	453	496	404	9	13	4	16	268	519	536	575	15	248	376	468	224	62	53	383	401	7	410	190	386	66	309
GO:0006887	exocytosis	biological process	0	3	1	0	0	0	0	0	0	1	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0
GO:0006888	ER to Golgi vesicle-mediated transport	biological process	2	8	0	0	0	1	1	0	2	4	5	5	7	14	3	1	0	0	0	0	0	0	0	0	1	1
GO:0006890	retrograde vesicle-mediated transport@ Golgi to ER	biological process	1	2	0	0	0	1	0	1	1	0	3	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
GO:0006891	intra-Golgi vesicle-mediated transport	biological process	1	3	0	0	0	0	0	0	0	0	2	0	1	3	1	0	1	0	0	0	0	0	0	0	0	0
GO:0006897	endocytosis	biological process	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0006904	vesicle docking involved in exocytosis	biological process	4	5	1	1	0	0	0	0	1	5	5	0	8	5	3	4	1	0	0	0	0	0	4	0	3	0
GO:0006913	nucleocytoplasmic transport	biological process	0	0	0	0	0	0	0	0	1	2	0	0	1	1	1	0	2	0	0	0	0	0	0	0	1	0
GO:0006914	autophagy	biological process	1	4	0	0	1	0	0	0	1	2	3	0	1	7	0	0	2	0	1	0	0	0	0	0	2	0
GO:0006915	apoptotic process	biological process	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006935	chemotaxis	biological process	610	3001	499	15	21	7	22	439	693	1024	771	25	736	1125	2982	711	109	95	304	321	4	295	565	297	245	369
GO:0006952	defense response	biological process	2	8	2	0	0	0	1	0	4	0	3	0	0	0	4	3	0	0	0	0	0	0	2	0	0	2
GO:0006954	inflammatory response	biological process	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006955	immune response	biological process	2	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GO:0006974	cellular response to DNA damage stimulus	biological process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0006979	response to oxidative stress	biological process	237	725	175	18	18	4	18	644	194	1278	194	32	442	688	709	177	48	45	93	62	16	82	138	70	63	120
GO:0006986	response to unfolded protein	biological process	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006996	organelle organization	biological process	7	6	3	0	0	0	0	0	1	0	3	0	0	0	9	3	0	0	4	2	0	3	4	1	1	1
GO:0007005	mitochondrion organization	biological process	0	1	0	1	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0007009	plasma membrane organization	biological process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007010	cytoskeleton organization	biological process	1	0	0	0	1	0	0	1	1	2	2	0	4	2	3	0	0	0	0	0	0	0	0	0	0	0
GO:0007015	actin filament organization	biological process	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007016	cytoskeletal anchoring at plasma membrane	biological process	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007017	microtubule-based process	biological process	4	18	5	3	10	4	11	7	6	23	14	54	21	36	8	3	6	0	6	3	0	5	2	7	7	2
GO:0007018	microtubule-based movement	biological process	15	36	10	0	0	4	2	21	14	25	29	5	79	65	27	5	10	0	0	1	0	0	1	0	6	0
GO:0007029	endoplasmic reticulum organization	biological process	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007030	Golgi organization	biological process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
GO:0007031	peroxisome organization	biological process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007034	vacuolar transport	biological process	0	4	0	0	0	0	0	1	1	2	2	6	5	7	5	3	0	0	0	1	0	0	4	1	1	0
GO:0007050	cell cycle arrest	biological process	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
GO:0007059	chromosome segregation	biological process	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	6	0	2	2	0	3	1	6	2	2	7
GO:0007062	sister chromatid cohesion	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	4	4	2	3	0	2	12	1	7	6
GO:0007064	mitotic sister chromatid cohesion	biological process	0	0	0	0	0	0	0	0	1	3	0	0	3	2	2	0	2	1	0	0	0	0	0	0	0	1
GO:0007076	mitotic chromosome condensation	biological process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007093	mitotic cell cycle checkpoint	biological process	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007098	centrosome cycle	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0007154	cell communication	biological process	142	171	102	0	5	0	3	87	111	65	141	3	53	86	264	19	40	25	73	50	0	60	15	31	54	42
GO:0007155	cell adhesion	biological process	261	367	207	17	15	5	13	114	226	229	278	27	48	102	503	139	28	15	217	127	35	176	128	105	39	80
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	biological process	56	62	33	0	1	0	2	29	47	26	37	3	56	56	49	15	24	6	15	7	0	19	10	12	18	6
GO:0007160	cell-matrix adhesion	biological process	2	0	0	0	0	0	0	1	1	3	1	1	3	4	3	3	0	0	1	0	0	2	2	0	0	0
GO:0007165	signal transduction	biological process	2362	6005	2014	45	40	25	62	1377	2705	2958	2778	59	1983	3126	5903	1805	387	281	1367	1248	53	1305	1540	1185	739	1310
GO:0007166	cell surface receptor signaling pathway	biological process	2	0	0	0	0	0	0	0	1	2	1	0	6	3	1	2	0	0	0	0	0	1	1	0	0	0
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	biological process	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0
GO:0007172	signal complex assembly	biological process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007179	transforming growth factor beta receptor signaling pathway	biological process	0	0	0	0	0	0	0	1	0	1	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007186	G-protein coupled receptor signaling pathway	biological process	5	19	4	2	1	0	1	12	2	18	3	5	79	78	15	6	71	0	0	2	0	0	8	1	33	1
GO:0007205	protein kinase C-activating G-protein coupled receptor signaling pathway	biological process	0	1	0	0	0	0	0	0	0	2	0	0	6	3	2	0	1	0	0	0	0	0	0	0	0	2
GO:0007218	neuropeptide signaling pathway	biological process	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007219	Notch signaling pathway	biological process	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007224	smoothened signaling pathway	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
