GO	description	category	ERR1809119	ERR1809120	ERR1809121	ERR1809122	ERR1809123	ERR1809124	ERR1809125	ERR1809127	ERR1809128	ERR1809129	ERR1809130	ERR1809131	ERR1809132	ERR1809133	ERR1809134	ERR1809135	ERR1809136	ERR1809137	ERR1809138	ERR1809139	ERR1809140	ERR1809141	ERR1809142	ERR1809143	ERR1809144	ERR1809145	ERR1809146	ERR1809147	ERR1809148	ERR1809149	ERR1809150	ERR1809151	ERR1809152	ERR1809153	ERR1809154	ERR1809155	ERR1809156
GO:0006576	cellular biogenic amine metabolic process	biological process	42	49	51	50	52	4	2	0	16	12	23	18	23	4	6	7	4	5	1	2	1	7	7	8	7	1	3	0	2	6	2	6	7	1	0	1	1
GO:0006596	polyamine biosynthetic process	biological process	1	0	0	1	2	0	3	0	0	0	1	1	2	0	0	0	3	0	0	0	0	0	1	1	1	0	1	0	2	1	2	2	3	0	0	3	0
GO:0006605	protein targeting	biological process	295	280	306	320	282	67	95	1	327	320	334	329	258	301	263	302	262	173	95	100	42	115	101	108	121	82	104	12	98	42	18	112	99	77	24	36	50
GO:0006606	protein import into nucleus	biological process	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	biological process	1453	1483	1551	1565	1579	335	370	2	1643	1489	1641	1655	1326	1545	1472	1624	1482	1014	437	431	296	681	666	702	712	862	814	150	474	305	75	549	479	378	146	206	182
GO:0006629	lipid metabolic process	biological process	1180	1156	1300	1205	1286	254	328	0	737	635	778	756	638	1243	1247	1450	1317	891	271	279	170	390	389	343	393	251	221	42	304	298	89	245	191	362	96	129	244
GO:0006631	fatty acid metabolic process	biological process	400	425	453	417	478	119	133	0	764	761	848	811	661	298	262	351	357	201	289	265	211	241	236	183	204	249	281	49	345	65	33	71	87	97	89	122	34
GO:0006633	fatty acid biosynthetic process	biological process	870	897	933	905	929	214	249	1	774	724	873	794	638	755	709	835	836	567	312	258	202	328	330	366	399	340	364	66	425	181	37	385	318	197	113	118	102
GO:0006665	sphingolipid metabolic process	biological process	0	0	0	0	0	0	0	0	2	1	0	3	0	0	1	0	0	2	0	0	1	1	2	0	1	0	0	0	0	1	0	0	0	1	1	0	0
GO:0006683	galactosylceramide catabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0006694	steroid biosynthetic process	biological process	7	8	4	6	13	1	1	0	16	10	8	9	6	10	4	9	6	1	3	4	5	13	19	15	9	4	3	0	5	3	0	1	2	1	4	1	0
GO:0006695	cholesterol biosynthetic process	biological process	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006725	cellular aromatic compound metabolic process	biological process	37	42	53	50	51	8	1	0	22	19	37	27	23	10	12	11	10	9	5	6	1	61	61	50	64	19	29	4	6	11	0	4	3	1	6	0	0
GO:0006730	one-carbon metabolic process	biological process	301	308	291	308	296	61	99	0	129	123	130	119	130	474	380	525	475	301	66	75	72	66	77	65	72	59	47	9	63	70	13	314	291	39	22	11	64
GO:0006741	NADP biosynthetic process	biological process	247	245	213	238	249	69	96	1	229	229	234	218	196	235	257	261	270	165	105	138	90	110	99	125	117	62	62	15	105	54	48	143	105	95	37	45	49
GO:0006742	NADP catabolic process	biological process	19	11	22	17	18	1	13	0	10	6	13	5	8	17	12	14	20	10	3	1	1	1	0	3	0	0	0	1	4	4	0	1	4	0	4	3	0
GO:0006744	ubiquinone biosynthetic process	biological process	2	6	2	6	4	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GO:0006749	glutathione metabolic process	biological process	132	114	152	134	167	35	34	0	64	74	82	64	61	59	59	55	54	50	88	79	50	138	108	103	110	88	59	11	33	6	6	26	21	32	15	38	12
GO:0006750	glutathione biosynthetic process	biological process	79	58	89	84	102	17	0	0	3	2	0	2	4	0	1	4	2	0	5	2	1	2	1	2	1	0	0	0	0	1	0	2	0	0	1	0	1
GO:0006760	folic acid-containing compound metabolic process	biological process	77	71	85	69	100	22	17	0	121	91	128	111	78	75	77	71	69	49	21	13	10	43	47	52	40	37	39	6	13	31	9	44	29	31	8	8	17
GO:0006777	Mo-molybdopterin cofactor biosynthetic process	biological process	150	167	162	163	176	36	75	0	148	143	129	146	123	82	105	107	93	68	54	62	46	50	53	41	54	82	64	10	100	13	6	41	30	19	32	42	13
GO:0006779	porphyrin-containing compound biosynthetic process	biological process	116	129	149	131	125	31	14	0	45	57	50	41	48	28	21	33	41	15	25	21	21	27	27	28	29	97	83	13	8	9	6	14	3	1	6	0	2
GO:0006783	heme biosynthetic process	biological process	28	32	29	23	37	4	12	0	11	10	13	13	7	3	10	13	7	7	2	2	4	3	1	2	2	0	2	1	0	2	0	7	2	0	3	0	1
GO:0006796	phosphate-containing compound metabolic process	biological process	111	139	156	135	139	36	7	0	170	156	193	155	145	57	48	54	55	41	33	34	43	68	74	86	81	37	33	2	39	9	6	11	2	25	17	18	5
GO:0006801	superoxide metabolic process	biological process	365	385	433	422	398	104	59	0	246	231	220	237	180	413	344	424	407	229	64	51	43	90	82	88	85	51	60	8	32	61	17	122	91	51	16	5	46
GO:0006807	nitrogen compound metabolic process	biological process	2289	2196	2232	2309	2211	538	674	2	2627	2434	2769	2631	2191	2373	2109	2446	2138	1440	836	812	584	997	958	983	1016	763	784	117	639	434	265	669	543	709	242	302	421
GO:0006808	regulation of nitrogen utilization	biological process	162	160	175	144	171	37	46	0	219	198	217	221	194	139	112	160	123	73	51	62	36	44	48	52	50	28	38	5	54	23	16	19	15	21	17	10	13
GO:0006810	transport	biological process	24228	23527	25129	24429	25218	5649	6439	2	23378	22151	24433	23527	19423	22079	20577	23655	22089	14398	7337	7468	5181	7887	7428	7777	8101	8922	9242	1440	6684	4995	2329	7371	5981	6030	2566	2373	4469
GO:0006811	ion transport	biological process	5	3	3	7	2	1	0	0	0	2	2	0	4	1	0	3	0	3	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
GO:0006812	cation transport	biological process	899	956	996	927	957	243	315	0	888	830	960	815	778	750	687	832	779	526	415	409	262	502	466	473	495	410	438	61	443	226	86	428	321	309	134	134	151
GO:0006813	potassium ion transport	biological process	1955	1985	1954	1832	1987	462	410	0	1736	1634	1774	1643	1396	2074	1944	2236	2086	1305	496	441	318	575	564	609	617	389	372	67	375	346	134	419	401	300	148	159	319
GO:0006814	sodium ion transport	biological process	3174	3013	3320	3232	3408	752	965	1	3166	3094	3321	3209	2719	3463	3234	3632	3417	2301	968	1000	758	2039	2025	2020	2053	3292	3320	474	1054	749	253	1095	914	603	349	416	567
GO:0006817	phosphate ion transport	biological process	67	82	76	82	75	24	5	0	101	123	126	138	82	47	41	56	50	28	26	25	14	32	43	38	33	83	87	17	6	14	5	3	6	36	12	8	20
GO:0006820	anion transport	biological process	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006821	chloride transport	biological process	314	348	317	338	328	82	163	0	392	378	408	387	326	352	353	423	376	305	103	121	97	173	157	174	196	286	284	35	85	114	66	175	124	143	41	52	127
GO:0006824	cobalt ion transport	biological process	5	6	4	3	3	1	3	0	4	1	8	1	4	1	2	4	1	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0
GO:0006825	copper ion transport	biological process	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0006826	iron ion transport	biological process	43	27	30	40	28	10	0	0	2	2	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0006827	high-affinity iron ion transmembrane transport	biological process	9	19	18	11	23	4	1	0	52	47	46	59	46	1	2	7	3	2	1	0	0	1	3	2	3	22	16	3	0	0	2	1	0	11	2	0	0
GO:0006836	neurotransmitter transport	biological process	238	236	264	242	276	61	72	1	261	310	311	272	243	247	247	295	282	179	112	123	88	153	150	146	157	228	260	25	144	62	18	161	93	97	51	67	27
GO:0006855	drug transmembrane transport	biological process	576	509	556	521	614	151	455	0	667	640	678	661	543	530	470	558	507	367	528	467	344	499	457	466	511	452	402	46	587	182	117	344	278	232	174	172	218
GO:0006857	oligopeptide transport	biological process	59	82	74	69	71	9	9	0	30	34	32	36	22	72	65	67	76	62	10	12	6	9	11	7	11	12	11	2	4	8	0	31	31	23	6	2	20
GO:0006858	extracellular transport	biological process	11	7	11	8	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0
GO:0006865	amino acid transport	biological process	77	84	81	80	90	20	6	0	7	12	13	20	17	3	6	6	5	2	15	9	8	11	11	13	10	6	8	0	4	2	4	3	0	6	2	6	2
GO:0006869	lipid transport	biological process	2	1	1	1	1	2	0	0	0	0	0	0	0	8	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0
GO:0006878	cellular copper ion homeostasis	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0006879	cellular iron ion homeostasis	biological process	381	356	356	363	375	111	49	0	242	214	222	233	173	408	362	430	393	261	63	49	29	63	51	53	64	75	68	13	57	64	27	117	86	87	21	9	26
GO:0006885	regulation of pH	biological process	444	367	411	409	426	107	134	0	287	324	322	309	269	650	622	645	678	473	87	97	77	181	165	157	171	78	91	9	54	140	47	198	164	170	17	33	66
GO:0006886	intracellular protein transport	biological process	274	253	285	277	251	61	90	1	316	317	327	318	245	297	266	303	261	170	91	90	40	112	97	103	114	78	97	12	92	37	18	112	97	78	30	36	48
GO:0006888	ER to Golgi vesicle-mediated transport	biological process	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
GO:0006890	retrograde vesicle-mediated transport, Golgi to ER	biological process	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006904	vesicle docking involved in exocytosis	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GO:0006914	autophagy	biological process	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006928	movement of cell or subcellular component	biological process	10	11	9	8	10	2	1	0	7	10	7	9	11	4	3	2	3	2	3	1	2	2	2	3	3	1	3	0	7	0	1	1	2	0	0	0	0
GO:0006935	chemotaxis	biological process	167	151	158	180	186	43	35	0	76	63	82	75	69	28	24	33	23	15	21	33	31	42	42	41	47	17	14	0	50	12	2	6	8	12	20	6	4
GO:0006950	response to stress	biological process	477	437	484	493	510	94	66	0	469	434	545	505	424	330	281	333	298	228	185	195	149	214	202	209	182	400	379	52	111	86	17	138	134	82	58	45	29
GO:0006952	defense response	biological process	2	3	6	5	3	2	0	0	1	1	1	0	2	3	3	2	0	0	5	3	3	1	0	3	1	2	0	0	0	0	1	0	0	1	1	1	2
GO:0006953	acute-phase response	biological process	9	4	10	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0006955	immune response	biological process	3	1	1	0	2	0	0	0	3	3	1	2	0	4	4	6	6	3	2	3	1	2	0	1	3	1	2	0	0	0	1	26	14	0	0	1	0
GO:0006979	response to oxidative stress	biological process	109	100	94	82	110	19	9	0	33	36	33	31	25	40	54	54	53	22	12	9	10	19	18	14	22	4	4	0	8	17	4	3	3	6	5	3	9
GO:0007005	mitochondrion organization	biological process	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007010	cytoskeleton organization	biological process	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007015	actin filament organization	biological process	0	0	0	0	0	0	0	0	0	0	0	1	0	4	5	4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007017	microtubule-based process	biological process	3	4	4	4	5	0	0	0	2	3	1	6	5	2	5	2	5	3	1	0	0	0	1	0	3	1	1	0	2	0	0	0	2	0	2	0	0
GO:0007018	microtubule-based movement	biological process	0	0	0	0	2	0	0	0	1	1	1	0	0	4	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GO:0007030	Golgi organization	biological process	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007031	peroxisome organization	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007034	vacuolar transport	biological process	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0007049	cell cycle	biological process	102	97	105	117	111	27	24	0	91	94	87	110	80	102	122	109	89	74	42	34	18	18	21	22	38	16	13	0	31	23	13	54	54	16	9	7	21
GO:0007059	chromosome segregation	biological process	44	41	32	44	32	8	0	0	1	0	0	4	0	1	0	0	0	0	0	0	0	1	3	1	2	0	0	0	0	1	0	0	0	0	1	0	0
GO:0007067	mitotic nuclear division	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007130	synaptonemal complex assembly	biological process	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007131	reciprocal meiotic recombination	biological process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007154	cell communication	biological process	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0
GO:0007155	cell adhesion	biological process	155	170	195	198	179	47	14	0	23	17	20	28	22	2	7	8	4	0	5	3	4	7	7	11	6	28	37	2	1	7	1	10	3	4	6	1	8
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	biological process	2	1	2	2	1	1	0	0	3	3	3	3	2	0	0	0	0	1	0	0	0	2	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0
GO:0007165	signal transduction	biological process	3053	2874	3018	3010	3132	712	522	2	2663	2634	2724	2725	2136	2686	2617	2844	2617	1763	590	601	423	722	665	693	752	495	511	55	659	335	134	311	279	307	249	185	244
GO:0007166	cell surface receptor signaling pathway	biological process	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007186	G-protein coupled receptor signaling pathway	biological process	0	1	0	2	0	0	0	0	2	0	1	3	1	1	1	4	0	0	1	0	0	1	2	0	1	0	2	0	1	0	0	0	0	1	0	0	0
GO:0007205	protein kinase C-activating G-protein coupled receptor signaling pathway	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0007212	dopamine receptor signaling pathway	biological process	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007218	neuropeptide signaling pathway	biological process	9	5	4	5	5	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0007224	smoothened signaling pathway	biological process	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007259	JAK-STAT cascade	biological process	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007264	small GTPase mediated signal transduction	biological process	0	0	0	0	0	0	2	0	1	3	0	4	0	1	0	1	1	0	0	0	0	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007268	chemical synaptic transmission	biological process	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007275	multicellular organism development	biological process	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007338	single fertilization	biological process	0	1	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007585	respiratory gaseous exchange	biological process	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007586	digestion	biological process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007596	blood coagulation	biological process	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0007601	visual perception	biological process	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007605	sensory perception of sound	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0007608	sensory perception of smell	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0008013	beta-catenin binding	molecular function	0	0	1	0	1	0	0	0	0	2	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0008017	microtubule binding	molecular function	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GO:0008026	ATP-dependent helicase activity	molecular function	41	45	47	52	41	12	16	0	58	63	65	87	58	10	13	20	15	10	26	30	15	47	47	40	45	40	34	8	41	7	0	48	39	21	6	7	2
GO:0008033	tRNA processing	biological process	2822	2737	2958	2973	2935	653	906	1	2991	2717	3085	2844	2468	2872	2711	2954	2684	1939	1003	1046	762	1351	1249	1249	1336	1775	1820	260	1028	518	314	995	882	807	337	499	487
GO:0008047	enzyme activator activity	molecular function	52	52	48	44	40	10	3	0	9	3	16	18	16	11	10	9	6	10	10	13	7	10	4	6	7	2	4	0	5	3	1	33	23	12	0	0	1
GO:0008061	chitin binding	molecular function	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0008076	voltage-gated potassium channel complex	cellular component	10	10	5	9	5	2	0	0	16	11	11	10	11	3	7	7	4	7	3	1	3	2	1	0	3	3	1	0	3	0	0	0	1	0	1	0	0
GO:0008080	N-acetyltransferase activity	molecular function	750	702	762	731	752	178	233	0	586	551	555	583	444	537	479	538	505	314	292	270	187	291	310	311	323	142	160	23	272	159	55	295	214	154	89	70	118
GO:0008081	phosphoric diester hydrolase activity	molecular function	673	630	744	674	782	152	229	0	429	369	462	441	383	801	766	926	858	571	172	169	106	288	277	252	310	166	134	26	209	187	56	98	90	202	63	94	149
GO:0008083	growth factor activity	molecular function	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0008092	cytoskeletal protein binding	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	3	2	0	0	0	0
GO:0008094	DNA-dependent ATPase activity	molecular function	132	123	129	135	116	37	13	0	81	84	113	88	61	177	181	153	156	99	24	21	18	28	27	20	29	37	50	8	14	14	2	95	86	23	3	4	10
GO:0008097	5S rRNA binding	molecular function	123	104	148	124	127	32	24	0	120	106	125	119	97	134	139	127	139	99	10	20	10	31	25	23	25	20	17	2	17	25	9	66	48	30	9	2	19
GO:0008107	galactoside 2-alpha-L-fucosyltransferase activity	molecular function	26	32	37	23	26	7	0	0	20	28	27	32	21	17	22	28	20	15	3	6	2	3	3	6	2	1	5	0	4	4	1	9	12	2	3	3	0
GO:0008108	UDP-glucose:hexose-1-phosphate uridylyltransferase activity	molecular function	71	64	65	68	70	25	23	0	86	82	108	104	76	26	25	28	23	17	27	30	22	33	24	26	32	22	26	2	61	8	3	18	10	10	16	12	2
GO:0008113	peptide-methionine (S)-S-oxide reductase activity	molecular function	375	323	341	334	345	99	70	0	416	393	445	393	346	457	441	493	496	315	67	69	36	57	60	73	55	231	213	34	49	55	21	190	124	30	36	43	40
GO:0008121	ubiquinol-cytochrome-c reductase activity	molecular function	1	1	1	0	0	0	0	0	0	1	1	0	0	0	2	3	4	1	0	0	0	0	0	0	0	3	1	2	0	0	0	0	2	0	0	1	0
GO:0008131	primary amine oxidase activity	molecular function	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0
GO:0008134	transcription factor binding	molecular function	2612	2462	2612	2532	2526	571	522	1	1967	1979	2046	1987	1629	3033	2810	3211	3025	1906	556	595	420	497	460	484	479	369	364	60	278	446	294	663	540	509	183	174	480
GO:0008137	NADH dehydrogenase (ubiquinone) activity	molecular function	447	444	484	454	470	102	87	0	323	313	345	339	270	522	516	518	502	334	87	108	62	104	109	115	129	55	44	5	86	126	25	235	175	108	21	21	81
GO:0008138	protein tyrosine/serine/threonine phosphatase activity	molecular function	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0008146	sulfotransferase activity	molecular function	0	0	1	2	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0008152	metabolic process	biological process	30353	29108	30917	29990	31258	7064	7420	15	26299	25270	27474	26421	22365	29453	27661	31146	29130	19256	8444	8438	6128	10142	9330	10080	10362	9118	9473	1401	7448	5556	2415	10837	8755	6354	2917	3125	4231
GO:0008168	methyltransferase activity	molecular function	4311	4076	4365	4325	4385	988	1257	2	4203	4112	4221	4277	3673	4170	3697	4207	4045	2624	1393	1501	1021	1631	1605	1666	1668	1613	1622	251	1549	823	280	1572	1282	1006	496	503	710
GO:0008170	N-methyltransferase activity	molecular function	1276	1146	1270	1254	1270	266	83	0	1602	1410	1613	1579	1368	1037	968	1035	1010	675	324	346	261	426	382	411	414	256	220	41	359	87	61	275	255	182	116	72	127
GO:0008171	O-methyltransferase activity	molecular function	147	114	153	154	167	36	50	0	145	130	132	140	125	249	228	269	246	167	55	54	40	40	35	36	33	42	29	6	41	75	11	104	64	89	9	13	22
GO:0008173	RNA methyltransferase activity	molecular function	757	742	766	755	752	194	281	1	744	707	841	754	659	625	669	720	688	411	346	327	244	372	347	384	355	317	299	56	356	185	64	308	248	244	120	162	153
GO:0008175	tRNA methyltransferase activity	molecular function	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0008176	tRNA (guanine-N7-)-methyltransferase activity	molecular function	177	158	195	134	178	31	44	0	182	185	201	186	169	128	127	146	137	107	59	67	43	60	57	53	62	55	57	12	58	25	9	73	54	78	16	20	25
GO:0008184	glycogen phosphorylase activity	molecular function	819	766	789	860	839	227	246	0	1243	1205	1328	1264	1051	457	402	443	420	268	413	350	271	435	434	440	482	333	343	56	495	83	41	108	88	177	169	176	42
GO:0008190	eukaryotic initiation factor 4E binding	molecular function	0	0	0	1	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0008193	tRNA guanylyltransferase activity	molecular function	0	0	0	0	0	0	0	0	1	6	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
GO:0008198	ferrous iron binding	molecular function	23	27	31	34	34	6	0	0	0	0	6	5	7	2	1	0	2	0	0	0	0	53	51	45	53	1	0	0	4	9	0	0	0	0	6	0	0
GO:0008199	ferric iron binding	molecular function	395	371	374	380	380	113	54	0	245	219	223	238	176	409	364	432	397	263	67	51	30	63	51	53	65	75	68	13	57	64	27	117	86	87	22	9	26
GO:0008201	heparin binding	molecular function	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0008218	bioluminescence	biological process	5	8	10	4	8	0	5	0	267	264	249	252	239	3	1	2	2	1	5	2	4	6	11	8	17	0	3	0	5	11	14	4	3	20	3	2	10
GO:0008233	peptidase activity	molecular function	1578	1434	1557	1442	1579	382	514	0	1448	1372	1526	1475	1158	1598	1480	1708	1624	1014	711	714	498	685	682	737	768	721	730	109	641	357	180	725	617	576	240	227	232
GO:0008234	cysteine-type peptidase activity	molecular function	240	229	224	280	230	62	17	0	141	143	154	143	129	197	199	234	182	123	108	101	70	51	36	54	45	153	196	21	49	47	41	24	26	265	30	26	22
GO:0008235	metalloexopeptidase activity	molecular function	70	66	61	80	71	23	9	0	47	36	53	37	40	14	17	20	18	12	22	22	15	21	26	27	20	29	28	4	14	10	0	15	8	18	8	13	9
