GO	description	category	ERR1811624	ERR1811625	ERR1811626	ERR1811627	ERR1811628	ERR1811629	ERR1811630	ERR1811631	ERR1811632	ERR1811633	ERR1811634	ERR1811635	ERR1811636	ERR1811637	ERR1811638	ERR1811639	ERR1811640	ERR1811641	ERR1811642	ERR1811643	ERR1811644	ERR1811645	ERR1811646	ERR1811647	ERR1811648	ERR1811649	ERR1811650	ERR1811651	ERR1811652	ERR1811653	ERR1811654	ERR1811655	ERR1811656	ERR1811657	ERR1811658	ERR1811659	ERR1811660	ERR1811661
GO:0006108	malate metabolic process	biological process	165	207	515	324	524	70	276	280	423	429	162	353	269	85	329	115	239	288	295	437	379	164	174	294	247	237	449	177	162	290	253	236	228	168	279	359	95	177
GO:0006109	regulation of carbohydrate metabolic process	biological process	796	704	1505	940	1543	338	968	759	1094	1090	803	916	845	551	1309	290	738	767	1013	1425	1397	343	482	637	843	870	1568	714	1134	888	987	792	987	939	1045	925	305	910
GO:0006120	mitochondrial electron transport, NADH to ubiquinone	biological process	151	134	306	213	300	64	208	128	244	254	140	181	176	99	251	53	128	144	228	231	273	74	130	154	148	192	325	95	142	154	173	167	135	123	205	189	46	165
GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c	biological process	3	7	8	6	5	2	5	6	2	5	7	13	3	2	8	2	2	5	7	8	8	1	5	3	2	3	10	2	5	4	4	3	7	2	7	5	0	0
GO:0006139	nucleobase-containing compound metabolic process	biological process	3313	3429	7388	4105	6536	2166	4559	3339	4281	5042	5359	3854	3913	2325	6557	1777	4334	4123	5947	6866	6514	2523	3932	4225	3665	4362	6811	4658	5646	5838	4397	3759	7332	4922	4951	4629	1989	4784
GO:0006144	purine nucleobase metabolic process	biological process	0	5	2	3	1	2	0	1	3	2	0	1	2	1	2	6	15	9	0	1	0	3	15	9	0	0	0	0	0	0	1	3	0	0	0	2	1	0
GO:0006164	purine nucleotide biosynthetic process	biological process	4159	4631	9596	5849	8947	2917	5519	4315	5908	6315	6779	5134	4969	2699	7878	2200	5302	5050	6973	8608	7808	3377	4968	5831	4660	5607	8424	5965	7346	7968	5822	4953	10183	6584	6380	6084	2739	6115
GO:0006165	nucleoside diphosphate phosphorylation	biological process	616	798	1487	1190	1701	449	893	775	1019	1119	1171	940	801	489	1235	401	984	893	1075	1370	1306	541	880	1012	758	952	1543	985	1166	1222	897	935	1742	1111	1004	925	404	1077
GO:0006166	purine ribonucleoside salvage	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006171	cAMP biosynthetic process	biological process	49	13	43	14	27	8	59	23	7	30	19	26	37	26	95	6	32	30	24	49	74	2	6	25	23	37	94	13	87	60	40	27	20	53	37	20	1	23
GO:0006177	GMP biosynthetic process	biological process	593	602	1221	752	1109	462	758	553	712	731	1016	635	582	347	1042	278	654	632	988	1060	963	394	598	766	622	711	1050	803	930	1072	691	664	1473	800	823	732	389	859
GO:0006182	cGMP biosynthetic process	biological process	5	16	18	23	34	3	15	13	24	16	5	20	8	1	3	9	8	21	4	14	19	2	5	9	6	8	16	3	5	0	6	12	3	3	8	10	7	6
GO:0006183	GTP biosynthetic process	biological process	616	798	1487	1190	1701	449	893	775	1019	1119	1171	940	801	489	1235	401	984	893	1075	1370	1306	541	880	1012	758	952	1543	985	1166	1222	897	935	1742	1111	1004	925	404	1077
GO:0006188	IMP biosynthetic process	biological process	306	296	686	485	536	255	398	270	456	444	599	353	251	192	604	115	256	381	583	625	596	177	188	327	317	352	468	548	647	646	469	225	942	545	558	423	151	507
GO:0006189	'de novo' IMP biosynthetic process	biological process	1050	1099	2404	1411	2000	735	1379	1021	1512	1507	1505	1139	1102	681	2011	499	1260	1156	1724	2166	1899	757	1072	1280	1122	1430	2111	1402	1742	1978	1418	1178	2519	1585	1585	1479	536	1530
GO:0006190	inosine salvage	biological process	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006198	cAMP catabolic process	biological process	25	37	53	22	30	10	30	45	45	35	33	17	25	10	29	8	26	21	30	47	65	3	8	23	25	39	44	13	16	18	31	33	21	17	58	31	6	34
GO:0006206	pyrimidine nucleobase metabolic process	biological process	31	29	125	71	89	29	73	51	71	56	71	44	75	28	101	46	87	50	71	120	96	38	104	103	61	49	112	90	92	84	62	81	96	93	79	63	54	68
GO:0006207	'de novo' pyrimidine nucleobase biosynthetic process	biological process	842	1071	1976	1292	1819	691	1252	912	1233	1298	1494	1080	999	605	1735	494	1086	996	1521	1783	1553	619	857	1081	929	1099	1687	1281	1546	1708	1066	946	2138	1274	1381	1195	563	1259
GO:0006213	pyrimidine nucleoside metabolic process	biological process	116	133	371	200	246	106	201	171	217	226	263	156	220	85	386	133	227	170	247	365	318	163	205	311	177	183	321	312	288	303	208	163	375	239	279	269	93	207
GO:0006221	pyrimidine nucleotide biosynthetic process	biological process	1496	1795	3411	2266	3111	1081	2201	1532	2051	2307	2418	1908	1685	955	3039	762	1856	1817	2444	3027	2795	1227	1680	1965	1566	2045	3091	2296	2773	2720	1963	1895	3858	2350	2376	2268	889	2275
GO:0006228	UTP biosynthetic process	biological process	616	798	1487	1190	1701	449	893	775	1019	1119	1171	940	801	489	1235	401	984	893	1075	1370	1306	541	880	1012	758	952	1543	985	1166	1222	897	935	1742	1111	1004	925	404	1077
GO:0006229	dUTP biosynthetic process	biological process	4	10	12	21	36	1	9	7	33	15	7	10	14	5	17	3	28	15	14	17	19	16	36	32	12	15	17	11	17	24	5	6	14	4	6	4	9	9
GO:0006231	dTMP biosynthetic process	biological process	562	638	1347	868	1354	495	801	562	857	846	999	737	713	412	1055	375	1056	851	1008	1127	1064	587	874	901	632	832	1301	865	1241	1190	712	651	1571	933	767	798	476	697
GO:0006233	dTDP biosynthetic process	biological process	98	138	256	204	267	80	134	128	180	199	220	168	135	65	211	61	150	158	194	230	206	121	128	189	141	152	274	199	203	236	153	162	301	159	201	144	95	142
GO:0006241	CTP biosynthetic process	biological process	616	798	1487	1190	1701	449	893	775	1019	1119	1171	940	801	489	1235	401	984	893	1075	1370	1306	541	880	1012	758	952	1543	985	1166	1222	897	935	1742	1111	1004	925	404	1077
GO:0006259	DNA metabolic process	biological process	3457	4241	6593	4345	7049	2278	4440	3320	4801	4871	4941	3963	3799	2045	5810	2098	5498	4422	5186	6654	5931	3231	5601	5047	3739	4635	7019	4532	5435	5663	4606	3894	7655	5130	5110	5162	4977	5600
GO:0006260	DNA replication	biological process	16668	18007	34501	22170	33469	12675	21744	16431	22568	23640	27908	19387	18229	11245	30219	9333	23550	20604	28561	32140	31528	13371	21311	24575	17401	23403	32383	22854	28588	29328	21481	19087	37917	25503	24987	22775	13123	23253
GO:0006261	DNA-dependent DNA replication	biological process	822	815	1846	1123	1593	551	1038	824	1173	1196	1312	973	977	580	1442	447	1065	1028	1309	1595	1476	601	1038	1123	865	1035	1689	1045	1318	1430	1196	917	1776	1083	1164	1158	476	1037
GO:0006265	DNA topological change	biological process	10794	11837	24714	15322	22532	6817	14989	11154	15450	17267	15299	13901	12794	6965	20977	5817	13509	13448	17339	22561	20845	8319	11344	14813	12548	14563	22282	15963	18740	19846	15209	12757	25476	16720	16823	16125	6739	15044
GO:0006269	DNA replication, synthesis of RNA primer	biological process	99	75	144	112	106	63	130	67	122	109	137	85	48	40	154	27	60	57	175	144	149	38	52	78	81	91	124	94	176	170	98	45	178	122	136	84	61	126
GO:0006270	DNA replication initiation	biological process	2753	4044	3152	2888	5326	1550	2388	2280	3563	3056	3547	2876	2181	1371	2751	1681	5207	3777	3254	4238	3305	3100	5400	3996	2653	3367	5272	2782	3338	3444	2896	2919	4959	3704	3623	3652	7849	5789
GO:0006274	DNA replication termination	biological process	1	1	0	0	0	0	0	1	0	0	0	0	2	0	4	1	6	0	0	1	2	1	1	7	1	3	1	2	3	0	1	0	0	0	2	2	6	2
GO:0006275	regulation of DNA replication	biological process	732	840	1457	1036	1572	632	974	747	919	1097	1280	942	823	533	1416	333	905	984	1225	1422	1361	538	742	1099	765	1084	1284	1203	1353	1297	922	806	1835	1122	1063	937	431	1068
GO:0006276	plasmid maintenance	biological process	9	9	22	12	20	3	13	7	20	5	2	18	18	19	30	12	31	30	9	20	28	8	20	21	9	14	17	5	15	13	7	15	19	6	11	22	8	10
GO:0006278	RNA-dependent DNA biosynthetic process	biological process	72	85	126	117	141	49	94	63	82	82	95	99	107	66	85	49	68	101	74	127	133	30	47	102	70	127	129	81	87	59	83	41	94	75	73	67	29	69
GO:0006281	DNA repair	biological process	11813	13338	28289	17481	26004	8632	16746	13228	17576	18494	19613	15482	14937	8129	22923	7617	18155	15574	21080	25348	23783	10928	16536	19637	13906	16732	26176	17729	20325	22011	16909	15024	27764	18012	19100	18051	8716	17197
GO:0006282	regulation of DNA repair	biological process	220	213	524	293	482	136	297	195	323	402	348	292	275	161	527	113	272	262	390	501	407	149	241	294	278	259	432	345	389	505	303	232	494	318	374	353	155	288
GO:0006284	base-excision repair	biological process	1820	2190	4961	3266	4783	1154	2738	2449	3478	3418	2674	2750	2841	1304	3573	1372	3414	2772	3228	4405	3898	1961	2975	3482	2597	2765	4898	2574	2836	3206	2866	2586	3725	2606	3199	3082	1360	2746
GO:0006289	nucleotide-excision repair	biological process	591	592	1303	730	929	453	785	526	760	739	964	580	630	380	968	328	809	544	994	1222	1014	549	855	942	578	723	1125	639	809	1062	742	633	1113	705	860	823	385	862
GO:0006298	mismatch repair	biological process	4068	4506	9486	5455	8290	2853	5615	4339	5760	6517	6828	4873	4863	2808	8160	1914	4266	4832	7125	8594	8140	2253	2682	4002	4587	5554	8425	5946	7031	7339	5525	5031	9275	6047	6415	6106	2081	5997
GO:0006302	double-strand break repair	biological process	29	30	63	30	32	24	54	26	31	48	50	19	31	25	62	15	26	31	67	61	60	19	20	21	50	52	49	29	69	57	30	33	76	34	32	45	37	59
GO:0006303	double-strand break repair via nonhomologous end joining	biological process	28	104	237	351	422	22	53	148	309	248	48	221	283	41	59	239	685	374	93	236	131	487	955	734	184	137	434	25	63	41	164	167	50	73	104	138	286	67
GO:0006304	DNA modification	biological process	592	682	1154	779	1278	672	773	782	869	996	1397	962	1002	557	1451	391	890	903	1153	1498	1288	496	669	928	704	924	1381	1504	1478	1429	727	744	1911	1205	867	693	495	949
GO:0006306	DNA methylation	biological process	2465	2518	3971	3132	5485	3024	2872	2485	2751	3357	6441	2993	3732	1969	4989	1803	4387	3729	4678	4938	5175	2439	5192	4454	2227	3603	5040	4815	5384	4782	2463	2746	7191	4165	3454	2246	2593	3708
GO:0006308	DNA catabolic process	biological process	394	396	991	497	871	194	522	372	580	572	501	446	496	250	653	226	571	464	549	766	722	317	375	526	469	452	835	469	539	654	539	458	718	511	612	569	182	485
GO:0006309	apoptotic DNA fragmentation	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006310	DNA recombination	biological process	21387	22144	37693	23108	36059	15401	25872	20342	22675	26222	34699	21420	21462	11824	30613	10878	27238	19980	31673	36102	34332	17485	28221	29088	20407	25757	38619	23073	27803	29863	24735	22561	37627	25146	28057	24048	17274	27976
GO:0006313	transposition, DNA-mediated	biological process	16963	17665	30010	18336	26422	10736	20709	17361	17917	21494	24896	17642	18498	9380	23201	7757	15744	14446	24430	28184	28067	9349	12406	16980	16461	21043	31815	20102	20848	22793	19941	17214	31493	18274	21669	17722	9059	20660
GO:0006323	DNA packaging	biological process	228	182	217	183	285	404	262	107	135	133	643	132	186	121	348	199	907	489	458	243	404	155	415	305	79	288	184	156	432	356	157	83	429	192	177	123	233	156
GO:0006333	chromatin assembly or disassembly	biological process	0	0	1	0	0	0	0	3	0	5	0	0	0	0	3	0	3	3	0	0	0	2	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0
GO:0006334	nucleosome assembly	biological process	7	6	23	11	20	7	16	7	15	25	8	13	7	8	14	6	10	7	10	12	14	14	9	9	11	17	8	7	5	9	12	5	15	7	7	10	0	8
GO:0006338	chromatin remodeling	biological process	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1	4	1	0	2	0	1	0	1	0	0	0	0	0	0	0
GO:0006348	chromatin silencing at telomere	biological process	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	1	2	2	0	0	4	0	0	1	1	0
GO:0006351	transcription, DNA-templated	biological process	10787	12336	23288	15798	23652	8122	14441	11228	15271	16869	17761	14441	11917	7193	21071	5704	13816	12983	17683	22338	20431	8673	11543	14821	11741	14885	21602	16820	19806	20178	14347	13023	28298	17935	17411	15705	6923	16940
GO:0006352	DNA-templated transcription, initiation	biological process	11200	14145	28383	18965	27900	8916	16417	14565	21097	19508	20493	15760	17935	8111	19923	9349	21982	17710	19446	25553	24880	13697	21273	23512	15522	18005	30573	14697	18292	17798	16549	16434	22831	15432	19457	17884	8857	17029
GO:0006353	DNA-templated transcription, termination	biological process	758	815	1666	1071	1595	551	1006	758	1018	1202	1148	878	882	461	1225	387	939	879	1214	1534	1396	554	729	848	863	1038	1548	1035	1187	1357	969	972	1559	1075	1060	1047	398	1063
GO:0006355	regulation of transcription, DNA-templated	biological process	52194	60516	116732	68951	103352	35903	68320	57649	76498	79156	83428	61515	68324	35259	87433	33331	81050	66597	85206	109719	100908	50447	76137	82778	60449	75472	117477	63653	76402	77441	68763	65585	94503	68545	81502	73851	45433	76595
GO:0006357	regulation of transcription from RNA polymerase II promoter	biological process	1	0	2	3	4	1	1	2	1	3	0	2	2	2	2	1	10	2	2	1	2	4	0	0	0	3	4	2	0	0	3	0	0	0	0	2	0	0
GO:0006359	regulation of transcription from RNA polymerase III promoter	biological process	0	0	2	0	1	1	2	0	0	1	4	2	1	1	2	1	0	1	0	0	1	0	0	0	1	0	0	0	5	2	0	0	2	0	2	0	0	0
GO:0006364	rRNA processing	biological process	3253	3350	7710	4264	6104	1815	4407	3097	4284	4685	4493	3485	3381	1917	6009	1554	3594	3571	4985	6268	5729	2298	2992	3776	3491	4052	6103	4507	4852	5717	4195	3363	6910	4448	4702	4867	1735	4409
GO:0006366	transcription from RNA polymerase II promoter	biological process	2	3	1	0	0	1	4	2	1	0	1	1	1	0	2	0	1	0	2	1	1	1	0	3	2	0	2	4	6	0	1	1	1	2	1	1	0	1
GO:0006367	transcription initiation from RNA polymerase II promoter	biological process	17	29	36	37	61	25	25	27	26	41	36	32	35	10	24	28	96	51	57	33	67	92	156	125	18	42	51	34	42	46	34	31	40	41	37	26	116	33
GO:0006368	transcription elongation from RNA polymerase II promoter	biological process	0	1	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	1	0	1	0	0	0	3	1	0	1	0	0	0	1	0	0	0	0	0	0	0
GO:0006369	termination of RNA polymerase II transcription	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006370	7-methylguanosine mRNA capping	biological process	10	7	12	6	6	6	4	6	5	12	10	11	0	1	10	2	0	2	9	6	7	3	2	6	4	5	8	2	10	2	2	0	9	7	8	0	0	5
GO:0006376	mRNA splice site selection	biological process	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0006378	mRNA polyadenylation	biological process	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	4	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
GO:0006379	mRNA cleavage	biological process	16	12	11	33	50	40	23	14	44	13	91	20	13	28	31	6	4	25	23	26	28	6	9	10	9	28	38	52	74	53	7	9	118	35	15	15	9	26
GO:0006383	transcription from RNA polymerase III promoter	biological process	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0006388	tRNA splicing, via endonucleolytic cleavage and ligation	biological process	76	136	147	166	186	201	156	98	190	123	361	109	99	69	211	66	112	103	177	152	212	84	79	164	89	140	143	207	288	241	118	68	414	207	140	80	87	213
GO:0006396	RNA processing	biological process	6162	6539	13311	7445	11624	4347	8284	6137	7690	8437	9310	6576	6709	4024	11590	2797	6889	6535	10197	12256	11653	4027	5496	7085	6497	8360	11926	8800	10006	11745	7963	7052	14760	8987	9221	8380	3293	8369
GO:0006397	mRNA processing	biological process	23	30	54	66	50	32	32	27	40	53	60	47	39	15	39	72	146	44	58	64	37	187	336	255	37	24	79	23	33	37	24	31	30	25	31	9	92	68
GO:0006400	tRNA modification	biological process	2533	2862	6393	3579	5283	1709	3523	2643	3986	3995	3685	3137	3112	1592	4959	1382	3084	3257	4168	5377	5063	1841	2397	3262	3031	3510	5677	4005	4153	4914	3497	3023	5983	3887	3992	4185	1346	3445
GO:0006401	RNA catabolic process	biological process	147	120	205	60	109	87	152	138	74	90	179	80	116	105	241	69	221	105	151	213	232	148	266	207	117	133	191	262	193	176	129	124	291	242	190	147	67	140
GO:0006402	mRNA catabolic process	biological process	360	331	641	463	705	146	428	316	368	479	321	403	360	194	478	177	361	378	414	527	576	192	241	339	292	361	520	283	463	393	386	319	427	436	375	369	216	360
GO:0006406	mRNA export from nucleus	biological process	1	1	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
GO:0006412	translation	biological process	21949	24506	50306	33841	49280	15308	30073	23464	32923	35561	34935	29495	25899	14584	42590	12590	30008	28353	36511	46389	42341	19363	26925	32625	24642	30346	46599	33917	38598	41105	29716	26321	54439	34460	34032	32943	14370	32861
GO:0006413	translational initiation	biological process	1376	1536	3367	2048	3102	1037	2036	1538	2069	2297	2317	1906	1693	977	2567	793	2019	1975	2266	3031	2748	1204	1645	2162	1619	2004	3007	2161	2501	2613	1868	1734	3548	2192	2247	2245	840	2228
GO:0006414	translational elongation	biological process	1317	1475	3009	1820	2741	745	1830	1291	1777	2124	1769	1768	1528	892	2521	738	1650	1680	2248	2810	2504	966	1501	1798	1463	1758	2534	1933	2161	2516	1787	1479	3055	1991	1938	2211	847	1884
GO:0006415	translational termination	biological process	2535	2802	6089	3731	5739	1598	3500	2722	3838	4063	3852	3307	2883	1672	4924	1452	3521	3101	4119	5578	5007	2056	2781	3721	2888	3653	5506	3797	4260	4775	3568	3175	6252	4013	4088	4035	1437	3689
GO:0006417	regulation of translation	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0006418	tRNA aminoacylation for protein translation	biological process	22995	26119	53293	33710	49871	17016	31790	24251	33106	36183	39037	30462	26885	16061	46514	12629	29570	27221	39198	49254	44440	17978	25428	31306	26128	32005	48964	37553	41923	45475	31319	28536	61400	37714	36531	34442	14413	35738
GO:0006419	alanyl-tRNA aminoacylation	biological process	2395	2701	5830	3573	5488	1700	3206	2511	3485	3836	4112	3102	2821	1574	4911	1360	3124	3088	4277	5210	4822	2019	2862	3483	2838	3436	5253	3874	4244	4745	3397	3147	6439	3817	3947	3707	1542	3538
GO:0006420	arginyl-tRNA aminoacylation	biological process	1310	1601	3202	2098	3031	1053	1908	1494	2039	2273	2332	1933	1619	1028	2912	781	1921	1761	2445	3053	2666	1225	1768	2180	1574	1945	2892	2179	2659	2961	1825	1620	4040	2383	2055	1970	916	2160
GO:0006423	cysteinyl-tRNA aminoacylation	biological process	261	274	541	335	533	215	367	266	381	342	507	338	296	150	569	109	258	281	480	594	498	156	229	299	285	350	533	441	469	542	380	305	643	384	469	337	100	396
GO:0006425	glutaminyl-tRNA aminoacylation	biological process	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006426	glycyl-tRNA aminoacylation	biological process	2656	2654	5950	3056	4773	1305	3459	2539	3073	3781	3069	2669	2365	1704	5062	890	2173	2329	4174	5035	4592	1310	1622	2101	2559	3538	4768	3822	4023	5033	3450	3008	5689	3752	4252	3980	997	3346
GO:0006428	isoleucyl-tRNA aminoacylation	biological process	45	57	88	61	96	26	73	52	69	55	67	70	43	26	102	26	56	70	75	91	76	27	24	37	49	70	68	60	76	60	60	51	86	74	58	59	21	46
GO:0006429	leucyl-tRNA aminoacylation	biological process	380	511	986	584	951	264	602	455	649	656	650	570	552	282	845	231	530	534	681	935	813	328	461	561	445	579	905	646	756	729	453	476	926	604	577	587	203	586
GO:0006430	lysyl-tRNA aminoacylation	biological process	359	396	791	479	721	250	526	366	498	598	549	491	383	250	705	162	455	421	545	756	665	232	393	413	383	476	792	568	683	668	515	468	905	569	594	488	249	509
GO:0006431	methionyl-tRNA aminoacylation	biological process	152	186	321	210	361	110	198	150	248	206	233	202	175	103	254	64	220	227	225	292	252	121	144	190	137	208	295	226	223	257	149	118	267	179	144	150	77	181
GO:0006432	phenylalanyl-tRNA aminoacylation	biological process	1014	1165	2453	1541	2244	714	1377	1057	1440	1594	1610	1356	1234	691	1970	519	1402	1224	1763	2290	2008	801	1119	1393	1244	1529	2287	1703	1796	1974	1428	1254	2712	1496	1659	1552	670	1618
GO:0006433	prolyl-tRNA aminoacylation	biological process	275	304	649	386	616	224	360	339	389	440	515	373	296	191	558	124	360	357	469	579	569	207	337	346	331	393	498	507	558	602	316	325	767	419	412	373	197	409
GO:0006434	seryl-tRNA aminoacylation	biological process	398	525	1032	689	977	280	610	452	628	764	711	645	514	288	865	252	494	536	729	873	856	324	404	568	504	641	934	639	793	794	586	521	1034	623	571	631	261	691
GO:0006435	threonyl-tRNA aminoacylation	biological process	274	329	702	458	673	195	400	313	442	497	452	387	355	197	588	186	382	372	480	643	532	248	333	415	313	385	663	476	465	532	353	308	672	414	391	403	141	389
GO:0006436	tryptophanyl-tRNA aminoacylation	biological process	61	84	134	99	157	51	84	78	116	101	114	103	85	54	121	35	112	111	121	139	114	52	58	96	74	101	143	100	119	133	47	61	116	82	54	80	18	62
GO:0006437	tyrosyl-tRNA aminoacylation	biological process	178	171	410	286	415	118	227	190	272	294	291	292	226	109	344	80	255	222	323	390	340	127	228	226	227	264	396	281	330	362	227	221	418	269	251	294	101	268
GO:0006438	valyl-tRNA aminoacylation	biological process	343	372	790	464	709	247	464	361	475	489	580	477	393	228	649	157	379	372	596	662	621	232	332	437	352	450	630	430	528	618	410	370	764	454	535	424	207	474
GO:0006446	regulation of translational initiation	biological process	1	3	0	0	2	0	0	2	1	1	0	1	1	0	2	1	0	0	0	0	0	1	0	1	5	0	0	0	1	0	0	0	1	1	1	0	0	0
GO:0006450	regulation of translational fidelity	biological process	254	308	592	412	599	188	346	250	389	456	433	362	295	169	512	120	354	320	435	488	429	206	314	362	267	389	520	351	449	484	333	361	612	372	407	366	180	413
GO:0006452	translational frameshifting	biological process	20	12	12	46	52	26	41	10	32	19	50	24	7	9	41	5	7	21	41	21	30	12	10	14	5	23	12	28	85	34	17	14	98	49	29	2	16	39
GO:0006457	protein folding	biological process	7679	8306	18115	10253	15442	4510	10362	8093	10951	11475	10635	9232	8543	4964	13663	4023	9538	9076	11391	14622	14455	5348	7061	9342	8555	10447	14900	9346	11595	12636	10231	8766	14490	10082	11324	11868	3931	10334
GO:0006461	protein complex assembly	biological process	60	63	156	167	248	35	100	62	103	148	57	102	103	41	147	71	136	178	117	143	146	87	103	171	93	111	189	118	81	109	89	86	77	133	79	90	50	88
GO:0006464	cellular protein modification process	biological process	1047	1167	2401	1169	1845	744	1461	1035	1197	1429	1718	1083	1162	720	2122	472	971	945	1801	2093	2003	577	691	1025	1076	1410	2081	1443	1701	1856	1332	1140	2344	1473	1534	1451	543	1432
GO:0006465	signal peptide processing	biological process	13	14	10	11	28	10	8	7	11	12	27	14	5	6	15	4	13	9	2	7	15	4	12	8	6	6	6	17	15	13	4	3	36	5	2	2	3	12
GO:0006468	protein phosphorylation	biological process	9532	11094	23048	16346	22593	6646	15416	14008	23739	16367	15655	13415	17447	5857	14304	8781	15307	16482	14006	21932	19824	7921	10626	15773	14769	16062	29509	9272	10798	11351	15922	13825	14299	8966	15777	12874	4093	11089
GO:0006470	protein dephosphorylation	biological process	202	223	422	285	425	113	293	204	347	348	263	267	257	109	346	103	211	264	326	468	365	114	102	220	225	250	438	210	360	313	228	185	319	285	277	213	77	239
GO:0006471	protein ADP-ribosylation	biological process	9	8	10	5	6	12	13	2	9	10	15	6	9	3	21	3	6	4	9	6	17	2	1	5	3	13	12	4	8	3	14	7	19	9	7	3	4	10
GO:0006474	N-terminal protein amino acid acetylation	biological process	3	1	19	4	10	9	7	2	10	5	10	9	8	1	5	1	10	11	9	17	11	1	0	3	8	10	11	10	7	13	7	4	8	3	7	7	1	2
GO:0006479	protein methylation	biological process	17	19	33	5	11	15	15	8	9	16	18	12	8	4	21	7	19	16	16	15	22	12	19	38	11	10	24	17	12	6	8	15	9	18	21	20	6	10
GO:0006480	N-terminal protein amino acid methylation	biological process	4	5	7	5	7	2	8	6	6	8	2	5	4	2	3	1	4	4	3	4	3	4	0	0	7	5	6	3	2	2	4	2	1	2	1	1	0	3
GO:0006481	C-terminal protein methylation	biological process	240	294	512	331	601	282	322	286	328	363	597	312	387	155	438	125	265	273	458	550	541	152	182	287	269	408	582	474	481	566	298	398	804	350	377	295	167	430
